Temperature,Humidity,Wind Speed,General Diffuse Flows,Diffuse Flows,Power Consumption
13.97,79.8,0.081,0.055,0.134,Low
8.65,90.1,0.081,0.055,0.134,Low
13.46,59.25,0.082,0.055,0.134,Low
4.934,72.9,0.082,0.055,0.134,Low
10.51,71.9,0.083,0.055,0.134,Low
4.513,74.6,0.084,0.055,0.134,Low
16.15,58.85,0.085,0.055,0.134,Low
8.44,90.1,0.086,0.055,0.134,Low
9.98,84.6,0.089,0.055,0.134,Low
14.34,77.7,0.092,0.055,0.134,Low
9.86,73,0.097,0.055,0.134,Low
11.03,68.95,4.917,0.055,0.134,Low
10.37,60.85,4.918,0.055,0.134,Low
13.66,83.8,4.919,0.055,0.134,Low
7.84,80.5,0.073,0.059,0.134,Low
11.5,84.5,0.074,0.059,0.134,Low
9.4,76.6,0.076,0.059,0.134,Low
11.95,53.1,0.078,0.059,0.134,Low
15.05,71.1,0.078,0.059,0.134,Low
15.37,64.72,0.079,0.059,0.134,Low
15.57,58.48,0.08,0.059,0.134,Low
9.42,80,0.08,0.059,0.134,Low
5.505,92.9,0.08,0.059,0.134,Low
8.93,71.9,0.081,0.059,0.134,Low
4.805,76.2,0.081,0.059,0.134,Low
9.64,80.8,0.081,0.059,0.134,Low
11.09,85.1,0.082,0.059,0.134,Low
9.07,91.9,0.082,0.059,0.134,Low
10.17,88.2,0.083,0.059,0.134,Low
10.42,71.3,0.084,0.059,0.134,Low
9.57,74.3,0.085,0.059,0.134,Low
9.24,79.7,0.087,0.059,0.134,Low
10.86,60.7,0.088,0.059,0.134,Low
13.07,72.3,0.092,0.059,0.134,Low
11.96,80.4,4.914,0.059,0.134,Low
11.78,67.88,4.921,0.059,0.134,Low
13.2,85.2,0.075,0.062,0.134,Low
12.5,69.63,0.078,0.062,0.134,Low
13.9,90.4,0.078,0.062,0.134,Low
13.12,57.81,0.08,0.062,0.134,Low
8.63,74.6,0.081,0.062,0.134,Low
14.15,63.58,0.082,0.062,0.134,Low
8.49,88.2,0.082,0.062,0.134,Low
8.99,85.1,0.083,0.062,0.134,Low
10.04,73.3,0.084,0.062,0.134,Low
8.39,82.1,0.085,0.062,0.134,Low
8.22,87.6,0.086,0.062,0.134,Low
9.96,75.1,0.087,0.062,0.134,Low
10.81,87.8,0.067,0.066,0.134,Low
14.88,72.1,0.075,0.066,0.134,Low
11.2,87.5,0.075,0.066,0.134,Low
13.98,62.83,0.08,0.066,0.134,Low
5.913,88.2,0.08,0.066,0.134,Low
11.65,76.5,0.082,0.066,0.134,Low
8.62,89.7,0.083,0.066,0.134,Low
7.02,72.9,0.084,0.066,0.134,Low
5.153,87.2,0.084,0.066,0.134,Low
11.26,87.8,0.084,0.066,0.134,Low
6.549,64.94,0.085,0.066,0.134,Low
11.98,68.19,0.085,0.066,0.134,Low
8.52,74.4,0.085,0.066,0.134,Low
17.76,45.26,0.086,0.066,0.134,Low
12.17,62.25,0.086,0.066,0.134,Low
10.23,49.98,0.093,0.066,0.134,Low
8.2,87.3,4.917,0.066,0.134,Low
12.46,87.5,0.073,0.07,0.134,Low
13.36,62.15,0.078,0.07,0.134,Low
8.2,88.7,0.08,0.07,0.134,Low
15.11,65.25,0.081,0.07,0.134,Low
11.54,84.2,0.081,0.07,0.134,Low
9.23,66.61,0.082,0.07,0.134,Low
8.37,88,0.083,0.07,0.134,Low
11.12,77.1,0.084,0.07,0.134,Low
4.968,78.8,0.084,0.07,0.134,Low
10.12,74.4,0.085,0.07,0.134,Low
4.451,79.8,0.086,0.07,0.134,Low
12.28,80.8,0.086,0.07,0.134,Low
8.46,84.8,0.087,0.07,0.134,Low
3.961,79.3,0.088,0.07,0.134,Low
15.94,67.59,4.914,0.07,0.134,Low
12.33,76,4.914,0.07,0.134,Low
11.39,70.7,4.922,0.07,0.134,Low
10.64,92.5,0.079,0.073,0.134,Low
8.51,90.7,0.081,0.073,0.134,Low
12.43,76.8,0.082,0.073,0.134,Low
8.06,77.9,0.082,0.073,0.134,Low
8.78,85.5,0.082,0.073,0.134,Low
6.492,82.5,0.086,0.073,0.134,Low
7.1,87.8,0.088,0.073,0.134,Low
4.172,79.9,0.091,0.073,0.134,Low
11.71,73.2,4.915,0.073,0.134,Low
13.78,73.3,0.073,0.077,0.134,Low
9.56,84.1,0.073,0.077,0.134,Low
12.04,74.7,0.077,0.077,0.134,Low
7.77,93.5,0.077,0.077,0.134,Low
9.89,87.8,0.078,0.077,0.134,Low
10.69,79,0.081,0.077,0.134,Low
16.61,66.46,0.082,0.077,0.134,Low
7.4,80.9,0.082,0.077,0.134,Low
12.57,82.6,0.082,0.077,0.134,Low
5.532,90.4,0.082,0.077,0.134,Low
11.77,75.4,0.083,0.077,0.134,Low
12.37,80.3,0.084,0.077,0.134,Low
10.85,86.2,0.084,0.077,0.134,Low
11.42,53.26,4.916,0.077,0.134,Low
11.1,69.05,4.917,0.077,0.134,Low
15.1,71.1,0.076,0.081,0.134,Low
13.97,62.06,0.077,0.081,0.134,Low
4.83,86.9,0.081,0.081,0.134,Low
8.75,79.9,0.082,0.081,0.134,Low
9.59,90.3,0.084,0.081,0.134,Low
7.62,89.3,0.085,0.081,0.134,Low
10.29,89.7,0.086,0.081,0.134,Low
9.48,83.9,0.087,0.081,0.134,Low
17.24,58.48,0.088,0.081,0.134,Low
14.99,89.2,0.07,0.084,0.134,Low
8.78,78.5,0.084,0.084,0.134,Low
9.7,79,0.084,0.084,0.134,Low
10.15,85.3,0.086,0.084,0.134,Low
5.344,85.9,0.086,0.084,0.134,Low
9.07,78.9,0.088,0.084,0.134,Low
12.7,80,4.919,0.084,0.134,Low
14.91,63.23,0.07,0.088,0.134,Low
14.91,67.1,0.074,0.088,0.134,Low
8.65,93.4,0.081,0.088,0.134,Low
6.36,77.4,0.084,0.088,0.134,Low
9.21,78.5,0.084,0.088,0.134,Low
17.26,58.95,0.087,0.088,0.134,Low
13.51,61.15,4.916,0.088,0.134,Low
14.52,90,0.07,0.091,0.134,Low
11.55,71.1,0.076,0.091,0.134,Low
10.31,79.2,0.076,0.091,0.134,Low
12.7,63.84,0.082,0.091,0.134,Low
11.97,85.8,0.084,0.091,0.134,Low
10.41,81.4,0.078,0.095,0.134,Low
11.35,73.6,0.081,0.095,0.134,Low
7.91,87.5,0.081,0.095,0.134,Low
9.23,81.5,0.082,0.095,0.134,Low
3.706,79.7,0.085,0.099,0.134,Low
10.77,84.8,0.088,0.099,0.134,Low
13.14,83.4,0.072,0.102,0.134,Low
6.74,86.1,0.084,0.102,0.134,Low
13.73,71.5,0.076,0.11,0.134,Low
13.67,75.2,0.07,0.113,0.134,Low
10.17,66.83,0.085,0.135,0.134,Low
13.21,86.5,0.083,0.011,0.137,Low
12.58,86.4,0.084,0.011,0.137,Low
13.76,83.9,0.086,0.011,0.137,Low
13.39,67.77,0.081,0.015,0.137,Low
13.19,69.97,0.082,0.015,0.137,Low
14.15,82.9,0.083,0.015,0.137,Low
14.02,83,0.083,0.015,0.137,Low
10.52,84.4,0.088,0.015,0.137,Low
12.36,73.7,1.966,0.015,0.137,Low
14.82,85.4,0.069,0.018,0.137,Low
15.31,69.79,0.079,0.018,0.137,Low
12.58,85.7,0.079,0.018,0.137,Low
15.07,79.4,0.083,0.018,0.137,Low
12.33,73.5,0.084,0.018,0.137,Low
14.44,89.2,0.073,0.022,0.137,Low
15.43,85.1,0.075,0.022,0.137,Low
14.37,89.4,0.075,0.022,0.137,Low
13.38,87.3,0.076,0.022,0.137,Low
16.47,78.9,0.081,0.022,0.137,Low
15.9,84.4,0.083,0.022,0.137,Low
14.53,85.8,0.086,0.022,0.137,Low
20.04,88.7,0.256,0.022,0.137,Low
12.99,63.05,4.917,0.022,0.137,Low
14.66,81.9,0.068,0.026,0.137,Low
15.2,86,0.07,0.026,0.137,Low
16,84.6,0.074,0.026,0.137,Low
16.01,70.9,0.075,0.026,0.137,Low
15.81,86.4,0.084,0.026,0.137,Low
12.14,83.1,0.085,0.026,0.137,Low
11.03,82.8,0.088,0.026,0.137,Low
13.4,85.3,4.912,0.026,0.137,Low
14.92,62.43,4.922,0.026,0.137,Low
11.55,60.15,4.924,0.026,0.137,Low
18.55,86.8,0.066,0.029,0.137,Low
15.9,86.6,0.073,0.029,0.137,Low
13.51,72.9,0.075,0.029,0.137,Low
14.64,87.7,0.075,0.029,0.137,Low
14.87,90.3,0.075,0.029,0.137,Low
18.86,80.8,0.076,0.029,0.137,Low
15.34,84.9,0.076,0.029,0.137,Low
16.45,69.94,0.078,0.029,0.137,Low
16.22,84.7,0.079,0.029,0.137,Low
15.75,57.38,0.082,0.029,0.137,Low
9.03,85.5,0.082,0.029,0.137,Low
10.2,87.6,0.082,0.029,0.137,Low
11.59,80.2,0.083,0.029,0.137,Low
13.8,81.3,0.083,0.029,0.137,Low
10.3,87.8,0.083,0.029,0.137,Low
8.69,93.3,0.083,0.029,0.137,Low
8.96,87.4,0.088,0.029,0.137,Low
10.97,65.59,0.091,0.029,0.137,Low
7.74,83.8,4.913,0.029,0.137,Low
14.94,84.3,4.915,0.029,0.137,Low
12.34,85.7,4.915,0.029,0.137,Low
13.09,62.48,4.916,0.029,0.137,Low
17.17,90.5,0.066,0.033,0.137,Low
15.53,70.6,0.07,0.033,0.137,Low
14.87,84.5,0.07,0.033,0.137,Low
15.86,86.4,0.071,0.033,0.137,Low
13.28,83.7,0.072,0.033,0.137,Low
16.38,74.9,0.073,0.033,0.137,Low
16.31,75.2,0.074,0.033,0.137,Low
17.28,79.8,0.077,0.033,0.137,Low
12.35,85.1,0.078,0.033,0.137,Low
16.5,73.8,0.08,0.033,0.137,Low
10.15,87.1,0.08,0.033,0.137,Low
14.25,65.29,0.081,0.033,0.137,Low
14.91,59.18,0.082,0.033,0.137,Low
20.86,64.13,0.082,0.033,0.137,Low
14.24,64.55,0.082,0.033,0.137,Low
11.7,64.95,0.082,0.033,0.137,Low
16.79,72.1,0.082,0.033,0.137,Low
11.46,77.5,0.082,0.033,0.137,Low
12.67,86.2,0.082,0.033,0.137,Low
10.86,72.5,0.083,0.033,0.137,Low
16.67,69.24,0.084,0.033,0.137,Low
10.19,74.4,0.085,0.033,0.137,Low
8.84,76.1,0.085,0.033,0.137,Low
13.95,83.7,0.085,0.033,0.137,Low
19.21,89.7,4.918,0.033,0.137,Low
17.26,90.3,0.066,0.037,0.137,Low
15.98,88,0.067,0.037,0.137,Low
15.78,91.4,0.067,0.037,0.137,Low
14.99,83.7,0.069,0.037,0.137,Low
16.16,85.7,0.069,0.037,0.137,Low
16.25,80.5,0.07,0.037,0.137,Low
16,84.6,0.071,0.037,0.137,Low
16.27,84.4,0.072,0.037,0.137,Low
14.33,86.6,0.072,0.037,0.137,Low
15.13,88.5,0.072,0.037,0.137,Low
14.56,81.2,0.073,0.037,0.137,Low
12.81,88.2,0.073,0.037,0.137,Low
13.87,67,0.075,0.037,0.137,Low
16.14,84.6,0.076,0.037,0.137,Low
13.64,51.7,0.078,0.037,0.137,Low
15.28,64.72,0.078,0.037,0.137,Low
12.65,46.46,0.079,0.037,0.137,Low
12.28,60.72,0.079,0.037,0.137,Low
17.99,74.2,0.079,0.037,0.137,Low
14.45,85.6,0.08,0.037,0.137,Low
13.09,56.84,0.082,0.037,0.137,Low
14.51,79.2,0.082,0.037,0.137,Low
10.61,48.45,0.083,0.037,0.137,Low
5.179,74.2,0.083,0.037,0.137,Low
9.55,90.5,0.083,0.037,0.137,Low
10.84,91.5,0.083,0.037,0.137,Low
12.66,72.2,0.084,0.037,0.137,Low
11.95,77,0.084,0.037,0.137,Low
14.29,62.55,0.087,0.037,0.137,Low
11.95,86.6,4.916,0.037,0.137,Low
12.1,70.7,4.92,0.037,0.137,Low
18.69,86.6,0.064,0.04,0.137,Low
14.79,85.6,0.068,0.04,0.137,Low
15.01,86.4,0.072,0.04,0.137,Low
15.98,71.4,0.074,0.04,0.137,Low
15.31,57.38,0.076,0.04,0.137,Low
14.69,70.1,0.076,0.04,0.137,Low
15.54,62.65,0.078,0.04,0.137,Low
17.9,70.7,0.078,0.04,0.137,Low
12.73,49.2,0.079,0.04,0.137,Low
15.22,55.87,0.079,0.04,0.137,Low
15.41,78.3,0.079,0.04,0.137,Low
15.38,84.3,0.081,0.04,0.137,Low
10.45,87.1,0.081,0.04,0.137,Low
14.06,88,0.081,0.04,0.137,Low
13.11,74.8,0.082,0.04,0.137,Low
13.84,66.49,0.083,0.04,0.137,Low
11.65,74.2,0.083,0.04,0.137,Low
12.16,76.2,0.083,0.04,0.137,Low
9.19,87.9,0.083,0.04,0.137,Low
9.52,88.7,0.083,0.04,0.137,Low
12.63,63.32,0.084,0.04,0.137,Low
15.5,64.75,0.084,0.04,0.137,Low
11.62,61.98,0.085,0.04,0.137,Low
10.89,73.9,0.085,0.04,0.137,Low
10.18,76.9,0.086,0.04,0.137,Low
14.37,77.9,0.089,0.04,0.137,Low
10.52,84.6,0.089,0.04,0.137,Low
14.15,72.3,0.091,0.04,0.137,Low
13.69,86.3,4.909,0.04,0.137,Low
17.09,72.1,4.91,0.04,0.137,Low
14.53,77.2,4.911,0.04,0.137,Low
14.81,77.1,4.913,0.04,0.137,Low
18.03,82.4,4.914,0.04,0.137,Low
24.17,84.1,4.917,0.04,0.137,Low
17.94,86.3,4.918,0.04,0.137,Low
19.27,79.9,4.919,0.04,0.137,Low
15.83,80.2,0.067,0.044,0.137,Low
16.4,83.2,0.07,0.044,0.137,Low
15.66,85.4,0.071,0.044,0.137,Low
18.45,67.18,0.072,0.044,0.137,Low
13.77,72,0.072,0.044,0.137,Low
19.08,78.2,0.072,0.044,0.137,Low
7.32,89.4,0.072,0.044,0.137,Low
16.14,80.1,0.073,0.044,0.137,Low
14.86,85.7,0.075,0.044,0.137,Low
14.81,85.1,0.076,0.044,0.137,Low
15.27,77.8,0.078,0.044,0.137,Low
15.91,53.1,0.079,0.044,0.137,Low
14.42,63.25,0.079,0.044,0.137,Low
14.16,81.3,0.079,0.044,0.137,Low
13.3,86.6,0.079,0.044,0.137,Low
10.23,85.4,0.08,0.044,0.137,Low
9.37,84.3,0.081,0.044,0.137,Low
15.84,54.61,0.082,0.044,0.137,Low
10.96,85.9,0.082,0.044,0.137,Low
12.62,86.2,0.083,0.044,0.137,Low
8.5,90.4,0.083,0.044,0.137,Low
16.1,63.47,0.084,0.044,0.137,Low
10.56,66.08,0.084,0.044,0.137,Low
7.73,71,0.084,0.044,0.137,Low
13.08,82.3,0.084,0.044,0.137,Low
12.7,69.1,0.085,0.044,0.137,Low
10.02,75.9,0.086,0.044,0.137,Low
13.4,85.6,0.086,0.044,0.137,Low
11.28,69.11,0.087,0.044,0.137,Low
10.71,82,0.088,0.044,0.137,Low
11.8,50.28,0.089,0.044,0.137,Low
8.99,87.6,0.089,0.044,0.137,Low
10.61,69.9,0.09,0.044,0.137,Low
18.46,84.7,0.18,0.044,0.137,Low
14.91,85.8,4.914,0.044,0.137,Low
5.281,85.7,4.915,0.044,0.137,Low
20.64,81.7,4.917,0.044,0.137,Low
19.27,81.9,4.917,0.044,0.137,Low
16.32,59.85,4.918,0.044,0.137,Low
18.32,89.9,4.919,0.044,0.137,Low
18.13,52.25,4.922,0.044,0.137,Low
17.02,75.1,4.922,0.044,0.137,Low
19.91,88.6,0.065,0.048,0.137,Low
17.39,80.1,0.068,0.048,0.137,Low
19.8,88.5,0.068,0.048,0.137,Low
17.53,90.6,0.068,0.048,0.137,Low
6.841,89.7,0.072,0.048,0.137,Low
8.37,87.7,0.073,0.048,0.137,Low
19.66,89.4,0.074,0.048,0.137,Low
12.71,72,0.075,0.048,0.137,Low
14.54,80.7,0.075,0.048,0.137,Low
18.09,88.2,0.075,0.048,0.137,Low
17.07,72,0.077,0.048,0.137,Low
20.32,80.7,0.077,0.048,0.137,Low
18.27,64.84,0.078,0.048,0.137,Low
18.5,79.5,0.078,0.048,0.137,Low
8.43,87.3,0.078,0.048,0.137,Low
15.47,57.04,0.08,0.048,0.137,Low
14.32,64.49,0.08,0.048,0.137,Low
10.46,70.9,0.08,0.048,0.137,Low
9.52,84.4,0.08,0.048,0.137,Low
9.88,85.6,0.08,0.048,0.137,Low
12.07,89.8,0.08,0.048,0.137,Low
12.7,63.91,0.082,0.048,0.137,Low
10.82,68.95,0.082,0.048,0.137,Low
13.76,72.6,0.082,0.048,0.137,Low
10.78,78.3,0.083,0.048,0.137,Low
16.84,51.67,0.084,0.048,0.137,Low
14.86,63.9,0.084,0.048,0.137,Low
8.99,87.1,0.084,0.048,0.137,Low
10.9,71.6,0.086,0.048,0.137,Low
14.51,82.7,0.086,0.048,0.137,Low
10.18,55.43,0.087,0.048,0.137,Low
15.71,61.27,0.087,0.048,0.137,Low
8.63,76.3,0.087,0.048,0.137,Low
10.58,48.01,0.088,0.048,0.137,Low
13.46,71.3,4.915,0.048,0.137,Low
14.38,84.5,4.915,0.048,0.137,Low
17.03,85.9,4.916,0.048,0.137,Low
11.16,65.88,4.917,0.048,0.137,Low
16.15,66.46,4.917,0.048,0.137,Low
11.2,69.24,4.918,0.048,0.137,Low
17.13,85.5,4.918,0.048,0.137,Low
18.01,88.2,4.919,0.048,0.137,Low
18.33,89.8,4.922,0.048,0.137,Low
19.51,71.9,0.069,0.051,0.137,Low
17.94,74.6,0.069,0.051,0.137,Low
18.4,88.1,0.071,0.051,0.137,Low
16,77.6,0.072,0.051,0.137,Low
15.11,68.86,0.073,0.051,0.137,Low
14.99,69.14,0.074,0.051,0.137,Low
15.24,80.7,0.074,0.051,0.137,Low
20.34,80.9,0.074,0.051,0.137,Low
10.55,83.5,0.074,0.051,0.137,Low
11.55,70.8,0.076,0.051,0.137,Low
13.13,83.4,0.077,0.051,0.137,Low
19.25,75.4,0.08,0.051,0.137,Low
12.21,83.9,0.08,0.051,0.137,Low
10.37,72.1,0.081,0.051,0.137,Low
10.87,60.05,0.082,0.051,0.137,Low
9.16,60,0.083,0.051,0.137,Low
16.91,56.67,0.084,0.051,0.137,Low
16.42,67.36,0.084,0.051,0.137,Low
12.06,57.43,0.085,0.051,0.137,Low
9.71,72.2,0.085,0.051,0.137,Low
14.28,78.8,0.085,0.051,0.137,Low
4.925,86.5,0.085,0.051,0.137,Low
9.27,79.6,0.087,0.051,0.137,Low
3.953,79.9,0.087,0.051,0.137,Low
16.58,79.3,0.089,0.051,0.137,Low
9.06,83.8,0.09,0.051,0.137,Low
16.03,82.3,0.091,0.051,0.137,Low
24.55,87.6,4.908,0.051,0.137,Low
23.12,72,4.911,0.051,0.137,Low
14.87,76.2,4.914,0.051,0.137,Low
18.57,82.2,4.914,0.051,0.137,Low
12.1,67.98,4.916,0.051,0.137,Low
20.75,80,4.916,0.051,0.137,Low
24.14,83.2,4.916,0.051,0.137,Low
20.02,78,4.919,0.051,0.137,Low
16.28,91.2,4.92,0.051,0.137,Low
17.23,72.9,4.923,0.051,0.137,Low
18.92,86.6,0.064,0.055,0.137,Low
19.32,91.8,0.068,0.055,0.137,Low
18.94,86.9,0.069,0.055,0.137,Low
16.52,87.3,0.07,0.055,0.137,Low
17.96,87.7,0.07,0.055,0.137,Low
16.18,69.29,0.072,0.055,0.137,Low
11.56,86.6,0.074,0.055,0.137,Low
15.3,86.8,0.074,0.055,0.137,Low
10.58,78.6,0.075,0.055,0.137,Low
14.26,78.2,0.076,0.055,0.137,Low
20.31,63.7,0.078,0.055,0.137,Low
12.35,87.4,0.078,0.055,0.137,Low
13.73,86,0.079,0.055,0.137,Low
12.27,80.8,0.08,0.055,0.137,Low
9.77,69.45,0.082,0.055,0.137,Low
12.86,81.6,0.082,0.055,0.137,Low
8.11,88.6,0.082,0.055,0.137,Low
13.23,72.1,0.083,0.055,0.137,Low
15.1,79.4,0.083,0.055,0.137,Low
11.93,82.5,0.083,0.055,0.137,Low
20.25,64.24,0.084,0.055,0.137,Low
10.87,86.2,0.084,0.055,0.137,Low
12.1,76.4,0.085,0.055,0.137,Low
9.39,66.96,0.086,0.055,0.137,Low
7.82,83.7,0.086,0.055,0.137,Low
18.25,85.3,0.163,0.055,0.137,Low
21.54,89.5,4.908,0.055,0.137,Low
21.21,92.5,4.913,0.055,0.137,Low
12.8,71.7,4.914,0.055,0.137,Low
20.75,81.3,4.915,0.055,0.137,Low
21.69,84.1,4.916,0.055,0.137,Low
18.62,86.7,4.916,0.055,0.137,Low
18,88.5,4.916,0.055,0.137,Low
17.68,84.9,4.917,0.055,0.137,Low
18.06,72.4,4.918,0.055,0.137,Low
12.8,78.5,4.919,0.055,0.137,Low
16.63,78.4,4.92,0.055,0.137,Low
17.66,72.4,0.12,0.058,0.137,Low
23.16,70.9,0.258,0.058,0.137,Low
16.81,85.9,4.92,0.058,0.137,Low
19.99,87.6,0.065,0.059,0.137,Low
18.64,86.6,0.067,0.059,0.137,Low
19.26,85.5,0.069,0.059,0.137,Low
20.33,85.7,0.069,0.059,0.137,Low
14.08,88.9,0.069,0.059,0.137,Low
16.34,82.4,0.07,0.059,0.137,Low
16.09,70.8,0.072,0.059,0.137,Low
14.04,87.9,0.072,0.059,0.137,Low
15.77,90.4,0.073,0.059,0.137,Low
10.55,85.4,0.077,0.059,0.137,Low
11.17,73.4,0.078,0.059,0.137,Low
12.1,85.1,0.078,0.059,0.137,Low
13.57,71.6,0.079,0.059,0.137,Low
12.79,81.5,0.079,0.059,0.137,Low
9.23,69.22,0.08,0.059,0.137,Low
12.35,83.7,0.08,0.059,0.137,Low
16.54,56.94,0.081,0.059,0.137,Low
15.59,81.6,0.081,0.059,0.137,Low
4.973,86.7,0.081,0.059,0.137,Low
14.84,75,0.082,0.059,0.137,Low
14.44,76.5,0.082,0.059,0.137,Low
10.66,81.3,0.082,0.059,0.137,Low
14.61,58.64,0.083,0.059,0.137,Low
8.03,78,0.083,0.059,0.137,Low
7.61,80.2,0.084,0.059,0.137,Low
8.38,77.7,0.087,0.059,0.137,Low
10.07,83.1,0.087,0.059,0.137,Low
21.51,87.8,4.912,0.059,0.137,Low
14.58,84.5,4.915,0.059,0.137,Low
18.28,87.5,4.915,0.059,0.137,Low
17.7,89.7,4.915,0.059,0.137,Low
20.82,71.5,4.917,0.059,0.137,Low
21.97,75.7,4.918,0.059,0.137,Low
17.08,89.8,4.92,0.059,0.137,Low
12.87,88.2,4.924,0.059,0.137,Low
18,91,4.988,0.059,0.137,Low
19.44,84.7,0.066,0.062,0.137,Low
19.37,84.8,0.067,0.062,0.137,Low
19.16,80.1,0.069,0.062,0.137,Low
11.55,83.8,0.069,0.062,0.137,Low
16.42,75.1,0.071,0.062,0.137,Low
10.92,83.9,0.071,0.062,0.137,Low
19.07,92.4,0.071,0.062,0.137,Low
8.89,87.2,0.076,0.062,0.137,Low
23.81,44.56,0.077,0.062,0.137,Low
11.21,75.2,0.077,0.062,0.137,Low
12.9,69.68,0.079,0.062,0.137,Low
11.58,82.8,0.081,0.062,0.137,Low
15.03,62.86,0.082,0.062,0.137,Low
9.61,65.37,0.082,0.062,0.137,Low
12.94,68.18,0.082,0.062,0.137,Low
9.7,83.3,0.082,0.062,0.137,Low
9.74,62.12,0.085,0.062,0.137,Low
8.22,78.2,0.085,0.062,0.137,Low
7.47,89.2,0.085,0.062,0.137,Low
8.22,50.45,0.089,0.062,0.137,Low
6.883,62.57,0.092,0.062,0.137,Low
22.24,65.4,4.906,0.062,0.137,Low
22.54,62.32,4.908,0.062,0.137,Low
21.51,87.1,4.912,0.062,0.137,Low
12.71,71.3,4.913,0.062,0.137,Low
13.58,75.4,4.914,0.062,0.137,Low
20.9,80,4.914,0.062,0.137,Low
20.04,85.7,4.914,0.062,0.137,Low
17.92,88.3,4.914,0.062,0.137,Low
18.6,86.3,4.916,0.062,0.137,Low
21.35,89.8,4.916,0.062,0.137,Low
20.38,75.3,4.917,0.062,0.137,Low
18.59,90.1,4.917,0.062,0.137,Low
11.98,68.08,4.919,0.062,0.137,Low
18.32,87.6,4.925,0.062,0.137,Low
11.32,87.4,0.067,0.066,0.137,Low
18.98,86.8,0.069,0.066,0.137,Low
11.02,88.7,0.071,0.066,0.137,Low
15.09,71,0.072,0.066,0.137,Low
16.06,77,0.073,0.066,0.137,Low
15.01,69.57,0.074,0.066,0.137,Low
15.73,68.67,0.077,0.066,0.137,Low
17.34,85.7,0.078,0.066,0.137,Low
12.53,63.85,0.079,0.066,0.137,Low
13.25,70,0.079,0.066,0.137,Low
8.97,80.7,0.085,0.066,0.137,Low
10.6,46.74,0.087,0.066,0.137,Low
9.06,60.67,0.088,0.066,0.137,Low
11.05,76.3,0.088,0.066,0.137,Low
14.43,76,0.089,0.066,0.137,Low
17.58,72.3,0.111,0.066,0.137,Low
19.12,62.15,0.116,0.066,0.137,Low
20.05,88.8,0.265,0.066,0.137,Low
21.73,90,0.3,0.066,0.137,Low
19.89,72.9,0.35,0.066,0.137,Low
13.28,84.1,2.654,0.066,0.137,Low
19.56,76.9,4.909,0.066,0.137,Low
12.53,77,4.911,0.066,0.137,Low
14.96,71.8,4.914,0.066,0.137,Low
14.43,74.5,4.914,0.066,0.137,Low
17.13,80.5,4.914,0.066,0.137,Low
18.36,85.6,4.914,0.066,0.137,Low
19.34,80.6,4.915,0.066,0.137,Low
15.52,90.3,4.915,0.066,0.137,Low
18.38,88.8,4.916,0.066,0.137,Low
19.77,85.5,4.917,0.066,0.137,Low
16.45,85.8,4.917,0.066,0.137,Low
10.94,69.55,4.918,0.066,0.137,Low
22.21,73.8,4.921,0.066,0.137,Low
21.3,81.4,4.922,0.066,0.137,Low
19.15,83.8,4.922,0.066,0.137,Low
12.04,81.8,0.079,0.069,0.137,Low
19.67,73.1,0.172,0.069,0.137,Low
20.86,79.6,0.323,0.069,0.137,Low
21.29,67.97,4.903,0.069,0.137,Low
25.63,87.8,4.908,0.069,0.137,Low
20.13,83.8,4.914,0.069,0.137,Low
21,80.4,4.916,0.069,0.137,Low
18.08,88.6,4.916,0.069,0.137,Low
21.84,74.5,4.917,0.069,0.137,Low
17.56,85.8,4.917,0.069,0.137,Low
21.5,70.5,4.92,0.069,0.137,Low
24.38,80.3,4.927,0.069,0.137,Low
14.67,81.9,0.071,0.07,0.137,Low
17.51,80.6,0.072,0.07,0.137,Low
14.82,86.8,0.072,0.07,0.137,Low
16.34,68.39,0.075,0.07,0.137,Low
11.96,74.9,0.077,0.07,0.137,Low
15.39,58.41,0.081,0.07,0.137,Low
13.82,72.5,0.082,0.07,0.137,Low
7.31,76.7,0.083,0.07,0.137,Low
4.896,76.6,0.085,0.07,0.137,Low
11.32,58.16,0.089,0.07,0.137,Low
5.576,87.4,0.091,0.07,0.137,Low
12.34,74.9,4.913,0.07,0.137,Low
11.82,83.3,4.917,0.07,0.137,Low
11.26,66.48,4.918,0.07,0.137,Low
11.19,65.81,4.92,0.07,0.137,Low
11.98,68.28,4.922,0.07,0.137,Low
20.02,88.8,0.065,0.073,0.137,Low
20.05,83.5,0.068,0.073,0.137,Low
10.78,80.9,0.077,0.073,0.137,Low
11.43,52.87,0.078,0.073,0.137,Low
17.8,80.8,0.08,0.073,0.137,Low
11.6,75.1,0.081,0.073,0.137,Low
15.83,81.6,0.082,0.073,0.137,Low
7.77,84.2,0.083,0.073,0.137,Low
7.51,85.6,0.086,0.073,0.137,Low
6.539,82.8,0.087,0.073,0.137,Low
20.41,88.3,0.358,0.073,0.137,Low
21.21,67.1,4.91,0.073,0.137,Low
23.89,86.3,4.915,0.073,0.137,Low
12.39,74.2,4.916,0.073,0.137,Low
24.09,83.8,4.916,0.073,0.137,Low
21.27,75.2,4.917,0.073,0.137,Low
22.01,87.4,4.917,0.073,0.137,Low
21.18,92.2,4.917,0.073,0.137,Low
22.35,48.62,4.918,0.073,0.137,Low
23.83,86.6,4.918,0.073,0.137,Low
24.15,81.7,4.921,0.073,0.137,Low
